address,stutia,stuatom,stuosmo
stride1ufnrrs77kzcq89fcr63vpqyukczlg3a5az8hxq,0,0,290023
stride1ufps4xtv4fjzwan760wxke3snm0dkkvlfvdc8x,4899999,0,0
stride1ufpz4dlnfawg0pr5dcq4hkrf9gs30mu02x7w09,0,24294957,0
stride1ufq0xw94gsz3n6w0t7e495q2w5cdxqr7ajyu3e,0,0,119192
stride1ufsun86cl9j9gpnpsedjtk83evagakjmvy6wdx,3059998,0,0
stride1uft45v9ledwpcc8amww4hmpq655r5rlscm7zk3,105000002,1648357,3762737
stride1ufvcwvzcfzm3ft4u54kweuy8y9zz3llrl22sxr,0,1741614,10690016
stride1ufvhfaylhrrd2xetgtk053ka9zgffv45kfatva,0,0,496694
stride1ufvvk8tyc8dmffytmamuhndcys8y4ezutyv7hz,0,191334,0
stride1ufwpz55k3r3de0m4v4448yqa2x6nk656hrgc95,0,15845097,0
stride1ufy9v87d5wyj8d4nlns5cwehfzefjhvckhdy9x,0,0,116820
stride1ufyhe0sza56lq2d9cjd8skl34yfxgv9thhayrq,269399998,0,0
stride1ug0z9ft8dtdm3f0we6vpdlrfpd2w4s8jnupk94,0,0,150033
stride1ug3edgrhy7cpr846nuc7u8vnt63gap6ztcd800,0,1301604,0
stride1ug4p9pyeqnfd2kvtvgl5ulu2h7k428sydmvlh3,0,1952751,4923667
stride1ug5h3wn9qlmn00h7dvws8h68vdeh8c0pnzt2xq,0,382423,1942831
stride1ug82wrqstm4nugj0sdezypleyknt28x53vamlr,0,0,908590
stride1uga5ux60m0acg22wjrwssacvkepz848t3hchda,357889389,0,0
stride1ugccysnuzeavju70d8l9s99uvnjezgdr0mmc9s,0,258864,0
stride1uggj0h68ed5xy8scaq2vp5vwm4lucguehgjudv,23445690,0,117260
stride1uggt60z5jm0rdjayuknmhfes7hhad3t6ft3hzm,26979999,0,0
stride1ughrlsnpgdhx8x7ty6mlgu74f8xxr4msq3u5av,0,794504,0
stride1ugjwn363yqm89yn7k309c2f5e02h6eaq9ympzw,0,1163473,0
stride1ugk8fhaxlqyfyk20enqq3zf8lzw4jy9tccu25z,73999999,0,0
stride1ugmwefslpqpqyh9rrj84fz00fvtd704696z4kg,0,1719397,0
stride1ugna2s55zmevy7uqdmvdfsj7576z4ad6yg2900,0,0,109042
stride1ugnp672zc3qprfswahnvjk4vxpejd5mgde5066,0,166874,0
stride1ugnph2amp45hwkgqayd0m7zps2ww4ucpgsjhuw,0,284884,0
stride1ugqych4tdm830yp8a55zn2glpj7xdj6rcdx78j,29979999,0,0
stride1ugs6t3rsj9rq6c7clqwraunrur7nvqn3zy3lr7,0,1399856,12273700
stride1ugsxvv8uye826kwputxly55qlp5jh7m4wtz9h5,0,163150,0
stride1ugtuknc5awdwxy24ad90vdnkyqp3ecus8zrpyz,0,2304790,0
stride1uguwerqj6d8r0njg9pmu29q8rvpceck3jz7hsc,150000,0,0
stride1uguz72yd056zzfprk03s85aqmd4p4n5f7gmejl,0,1996952,0
stride1ugvqm3g35mnvmtuqpjz8gfy52fkgek05faq8cq,999999,0,0
stride1ugzkaqt36vzn42jmdd3vqjm7044cpc4msz7uys,0,0,124308
stride1uh2adugxhwqra7h936370sknl6t2cgpmma4mx2,0,1104145,0
stride1uh2gxycd8zf3vharxfekhhu0jddstw4x70km2a,0,1377670,3486554
stride1uh2rt904eyzjwns4a0t04s40vea7ns5m9t05wf,3630000,0,0
stride1uh36v8655ngav2kmyp8p3nhks79sgfvufxccf9,0,127127,306719
stride1uh37d22nnaaaf2wzwhundhh5rp2mw0zdw0ecmn,0,165900,0
stride1uh3dujm8lcw622t0q4gugvqpvcyhgd9x9k5r9d,0,4366547,0
stride1uh3rkv9k929lc3quy7fvy00twxxrla7pdfuyfu,0,812852,0
stride1uh428etjt7xtpjmyz94jv6lksy67w9nsnrl9c7,0,313358,442125
stride1uh5exmq0059kyt0fz4ehkn8wwh9yv552tml2zz,0,996398,0
stride1uh5hvczskxdrucz4wylgt7750wtgr8unsecd2k,23999999,0,0
stride1uh62qrzchzeqffjuwaj2gxvp78xvkfxldtud4u,0,100220,0
stride1uh64zvepvly462tcj8nuv0ap7fst5yec5lhztt,0,0,7337203
stride1uh6rhgkfjkfd99hv3z3nlnvgrcqkq39yrrpum2,0,550664,0
stride1uh6wpp0ydw4twa4gvuxj6sxlre34s3ftm5tkcj,0,779999,0
stride1uh752dlefmup7pvgfqe29xcex2vnd93tgekg2m,0,189057,0
stride1uh7qk3mxa0hd4f3rr55rq6jty8szf3hegss0kg,0,8029578,0
stride1uhax2hwu6p79j87lz8uacjwwafe4jl27l7wpd8,0,114768,0
stride1uhaz9leg5fy8hhde8qnzeyha5l7rsfp0fy2y9s,11999999,0,0
stride1uhc2jpk7z4mlgt9u7xpf2vgleupf3ehwyfajxn,0,0,148218
stride1uhc3kzycwk49q0fagjpl0qytuuxyy6ud0vnsv8,0,412678,710829
stride1uhchprd3rlxwkfyc2sqwdeqxr0p0wjefrxan9j,0,0,1042918
stride1uhcxl0e3mc3tj0atglhzujgxqnklkvf7tanz4j,129999,0,0
stride1uhdmxupuh2sdk2xjxlcm3ypckca0ytp8tsz7mt,0,77289781,0
stride1uhe7kesfm6gngxvv2kper6qc8t3sq2awc0xclr,0,0,176191
stride1uhke6juwm24alqcf5k6czyf0jm0d6zlu7gtp9w,2832979,0,0
stride1uhksjh92v4q6gh0r5c3sdy9zrzl8f6e6xthq4m,28999999,0,0
stride1uhlcldzrnh8r9rtz5v0yvajjqg0ju0cse2fp84,0,14387196,864741
stride1uhlzks2ycn2e435fg6qvg4kqtukfxkm93wfxn3,8980000,0,0
stride1uhm6gprkj3ufj4mq5uqnwwty9ywq7t20v3um6q,0,569330,0
stride1uhmj2m8vzq428d2axj5x0pkktt9ysansp2k502,0,477932,1188549
stride1uhnpevrdadym6f25aulu2ljmecytcvu24smpra,1001974729,0,0
stride1uhpju0nztduvkt0d9m4kc7a2ay32nrzhzyfw5d,3980000,0,0
stride1uhqr8ncm6c7htf079z5j360m95c9fymg3s0cz5,0,859078,442805
stride1uhrfuggazp3wuvy0h82sukvteqtxrnpa3h0grd,0,108270,0
stride1uhryuw296lqgaz3j22mhc8aym0vegrev48mxvq,0,0,241194
stride1uhsxj8c7zzdgjyefrdjevz6evd8ywpug55cq75,11570370,0,0
stride1uhtaldvrzuzppw8jsx6ut44vw5l3cs2cvw2r3h,5000000,3198951,4388051
stride1uhuhq4my9vcre4yznhm8vmfrvxkwvu9uuhtnf7,1110000,0,0
stride1uhveytz53srpxp2n4cgypa94fy7xpymkmjdhxu,0,0,137625
stride1uhwd95wpfxjxjfvuxvf8s2pr6ams38ppapkszy,0,0,140087
stride1uhxm539l8zhnr5f4wft753umtc0rx538gm8x77,33999998,0,0
stride1uhxmkevj3rq90x56n0ct34ztykzxqec4vsz0lh,0,964648,0
stride1uhy0n40nkdcgvsvcgylnhemyuc9hhgupkfxa9x,0,0,819057
stride1uhyhm6vampa0supqkakykc2jzmvvskcfzk6xf2,3379999,0,0
stride1uhzfy2c8qgd5ararqlk02w90k4kauxvq7nxpq7,12426768,0,0
stride1uhzvac05pw0gkjm22f607mv7lkmcqsgvrslfk7,0,935305,6080678
stride1uj06m900tfvkymds4q2p4fgqxzgv69retx85nz,6004880,0,0
stride1uj2ny4pycvg6aj42fppmt7l6tkcpad8z6qu3uz,0,635730,356215
stride1uj3m5ly0qfwx3tkzgnk55hrektr56d050r854w,0,0,137650
stride1uj3zmrdk7grccalnpvp5ee3j5z9th3ynslql8n,0,175169,101657
stride1uj4hd6m9xnemqs34rdnv3lawszmmx8hz9za2ra,31390896,0,0
stride1uj4m6mq6e8va4pglqfrdl25xepx80zmeygexfa,0,638586,0
stride1uj88u4ycatwatazlrdzq5fzexwkdqvkpll3unh,8290299,0,0
stride1uj8hrry73kr7eqqqcuzsyqcj9q8dkrsj4xfvln,0,4155969,0
stride1ujc2kt26d3a0x7v92e5acfu952j228f2g6lutl,0,298544,696816
stride1ujc3fyxtrlu7q7750xfama6z8lx4suv4yq9es6,0,141411,0
stride1ujcyzr6hwc4kjye7xtc2s5dyjv036e3rx0mp3l,6403249,0,0
stride1ujdrt93dp9m4g4wqy06afvxvu73u6jqxgz7k6p,0,37377380,161809
stride1ujfalxwdq8ryjs8enrwxwrdmwlayzrewzafr89,0,0,2618487
stride1ujfx0xsx7hzrhg6usp72x0z3zz2m6zuc2fjuuh,0,638004,0
stride1ujhn0uvatz0t99cuwkacf8kk8kedudn64hzzph,0,77289781,0
stride1ujlq7s7sf5kgqv8tqk8lcmrsx4makzgggaym4k,0,265464,0
stride1ujlq9c3zfxfcln0hmvg36xmemu59a54t8mvy0q,0,0,109924
stride1ujmxgc0pcf40hgqt6veljtreua6zvmzmweez72,0,3209739,10812479
stride1ujpqu54hwt5qq0gdye9e7cffsg4n75w0elqt7l,0,0,2180709
stride1ujpuz73eva7gx8qa8upqpw97yu4qn89fzr2f52,32335239,0,0
stride1uju23j3xmns0kuqs96htccjvglep3pw4qt3jj6,0,1070117,468970
stride1ujv9p0h94dqgyvuss6zcjzq9257ejygx53st38,0,278877,1215029
stride1ujxww8gte79ad5s4d0z9rfyyum4cmgj44jk0vx,207799,364105,0
stride1ujz39egrefma69tw9a2g2jw2gt93kc2kf4939w,123635658,0,0
stride1ujzdykweaf9a6tgjrht6al74vgfffavgtpszga,2479999,0,0
stride1ujzes3xpy0k9ua6jyz5zgk206zsmgfj49l8e3d,14480000,0,0
stride1uk54kc9ckt8lhl0sngzehx5akg4hymezx8cxyx,0,303011,250964
stride1uk77p6he26undp9wjjav6ygtu53kswl6fwz7h6,0,245334,0
stride1uk7ffm680gdecdz9dmfy60r3kp3n5c5x0mvym8,0,1009282,0
stride1uk9ajlygunuf77qyumfyp6wtx2tvmwx2dx6729,0,444793,1064020
stride1ukall78dn7f92ct3rkfcn0htzrsvpjfhwmgxkz,25999999,0,0
stride1ukayycal6x2xfjlljszatzz6a2gz0d9lyz45r7,1449999,0,0
stride1ukeq2nt7knpwlvcawjln6pjpte7ax4atvz6e4k,2979999,0,0
stride1ukexs6k9unjs88dud68p6zhx5nzt83g5hsvth9,0,6840279,14765390
stride1ukgxhmdrttm8rx7fr0l6n8vc3aeltlmvhxkffd,0,234176,362695
stride1ukhy45s28lk0yk5r32lne2pw5jgq6ck4yhun9w,0,482007,0
stride1ukk0gwharuqn37z2atfrgvg72eqyw5zv8th7sw,9079999,0,0
stride1ukkk9cum5lqex55f5aq0rv4lj8sn6pzrpus25v,0,1685622,0
stride1ukkkpp6gd2qtw4qtar5m4e2vm462p3uffz05vh,0,212973,0
stride1ukmps9qyz5lj5qp5caar5a8fpuzg53xlnt3z2q,0,120402,0
stride1ukne0299q5dxm6yxkdcj3z9rnzapncvwxd0svn,0,243889,0
stride1ukpah0340rx7k3x2njnavwyjv6pfpvn6h4eqal,8999999998,8898121,18533615
stride1ukshaxrknawjjtaa5j45je2nulmypht9gpr9f0,660000,0,0
stride1uksm4xy8quf4fu4tr7vpsvtkjqtejug3djxpz4,131974159,0,0
stride1ukt60nf5c49ad6whknervju6nc2777a5277tw9,0,165062,725934
stride1uku8j8d8edtw0wdm8gnrmcrhq30yt55w8leyls,0,399605,0
stride1ukv3ry7r3fysa0eaq7ajawcg65n7d6datf0dyk,6979999,0,0
stride1ukxvy5sxwnl7y7k5lsutzg54qeq9x93w7x66ch,0,2948653,0
stride1ukzm9fhw44pye6wj4ht7daynzswqnfxltxd5q0,0,250673,385929
stride1ul2ffdnmv3xndrpnkqdvedatsdahf3xqu7w83v,0,890248,0
stride1ul2srnr2tm28xys82ayq07wwpufpq0scx2he8a,0,101953,0
stride1ul5503lrmfhetdlqwdq0dzx7ds4yee06z07s0f,0,1084233,877735
stride1ul6essg8dyl8xuxevrarezmldx7j2t6t78vqlc,8589999,0,0
stride1ul87nfvum2au6kq6932gnqneqs77qgmx8zargl,0,143115,0
stride1ul8jq69xqve8mj73amtpx8ylru6ukrunhz32kw,0,847275,0
stride1ul8nwzzyhwkgavmrfuker2l83leeezsuf9lndw,0,780979,0
stride1ul9c5gaa9hk4539zav0slytj0th42e46s63z8k,0,0,131925
stride1ulaq93mx0w3yxxe38dn3kkte874nml49cjm76j,0,163150,0
stride1uldyc72shtchxp2ewwstyu8qkpzuqphl2hhghk,1699999,0,0
stride1ule383vevkd9cguzd2gyvmnfwvmhvyqf836sjj,0,382264,0
stride1uleg9y4k60h55tmfe05c2a0n0wazz8mdr8k304,0,949583,0
stride1ulfxjp4z5jnr0e8e2pnzw33l9cyqjezcyfrpsf,0,3495948,0
stride1uljcy2kn9hjvqh69s2s4597hn455mf0uv74hsk,0,362242,0
stride1ulk79tj9nvk233e27j3chtkuwq4nxw97vwg5e0,0,1086224,0
stride1ulkszr6t4qt0a47jcvstezqsjcjw2xa2hma4nn,11179999,0,0
stride1ullawhldhzt9tgtr95g2gn8jtp9j670pm8a2m5,0,100000,0
stride1ulp9dj580l4l5ed50uhy7a8chtwt2y2ggzu4ht,0,114298,305527
stride1ulpqsupt584nq4fuz27hrlphvrgnmegl6dvq0p,0,132379,0
stride1ulq7fsg6kj0yhnzf744l4amn64qrg7u662ya3a,0,0,1076686
stride1ulrg3ul7rsdk8yaln4gtvnr5g5t8judqkkfmgh,155999998,0,0
stride1ulskjvjmggnveyjdraz29a3gtf2hzefv9ax3r6,0,132699,493803
stride1ulsvlgcycur2qg45myv3aehghre0vf8npdzwly,25979999,0,0
stride1ult7l7vfyaxk7smxk08nq4dawkd66hjv6szzpp,0,1137956,2247633
stride1ultpzmwf593etn2mfewuqeljjv80rz9ecpvtxc,59805210,0,0
stride1ulut3kgl4ss77kv0el6uxrvymltftv3fyzpzug,1279999,4994698,0
stride1ulw0g40tgmv74skq6w9uz9tau66jq6n26j07wv,0,4656026,0
stride1ulwgf9ly9kq2le5fgupvyd00wqym88xt3h65pj,0,0,98881082
stride1ulxyud09ln6aadrmhqvgfvzysetl00mmqylatz,14979999,0,0
stride1uly6dluufctsg7qvltph49cn2x8ntxctkh0yxg,0,0,130473
stride1ulyjta4r0q47ye39gpqrtmdjzgctwchdsvkyvt,0,3042602,0
stride1um0j8mskacs58whj3zd3fx6nrytsw8w2lps2sa,185618199,0,1674790
stride1um2fp8trfrczynapymtryf24j2lx472yefxdj0,0,186530,740178
stride1um2th2nxp6an472lmmwl5f9xwrc8mmnqjvq0kn,0,0,177241
stride1um56llsqlver0lgddrn89v2x23n3mjwdm7w9wd,26009998,0,0
stride1um62ve4a6vnsdcnquel0dmt9ly5f567arwdqzy,472000000,14299997,0
stride1um6cm0w0pnht5a8lhk3wrr7d57jr988mchm4mt,0,444317,0
stride1um7fpjhkqjygqvwrzkkkcpjs8pvq9jzsf6fzrq,0,944307,0
stride1um7vrfzw8pn42yc9y92q54z6hhmuveu89r8t0q,0,2044734,146890
stride1um7zfq3m2357lu3kazeez48djkjxm83pgyd5mp,0,127141,0
stride1um88vhs4nu633vqkcgz7hlj9t7sdv8sehud8wh,0,1644566,0
stride1umcjazumcdx36qyr40ahvcmlv3f4vs49ewekgs,0,963288,0
stride1umcuxdevfqf7hpq9mnl7u5zasnezumhrn8vum2,0,107392,0
stride1umcv0qvpeewjhjeh75dkn4w722mfpf29ehmugd,0,0,885553
stride1umdqyfwzl0sjew6ch4rn53rmw6qnsrdl0wxsrf,0,146098,0
stride1umeapj2k8d6wv5l5xp3ecstp6as947lnfgj5lm,0,167400,0
stride1umfz8sh6r6cwcfm4326tykm8hgql33nqjnwavu,0,1145483,134480
stride1umjdhnyj63x7e0fsaadpsc8dt7j4a0a8p62ejv,0,123430,0
stride1umjhxpz5m70v04jh7c5swlymvg9qtj3qkeeamm,0,430967,1041606
stride1umjsv9yuqggxhfn52sqzxlpw5vf995fvm59k9q,0,146130,0
stride1uml5uhe3dplkd2xdt55s5l2qnuv2jgjn5s68wt,0,252918,0
stride1umlldrmhadhpxwepjjdlmgnwzkrfwgrk7zgmkm,20489418,0,0
stride1umrkhkxjd48j8ddajku5slvhgxpnxyrgfwtsx6,13109998,0,0
stride1ums2gcj378xgqmfahc96kaha8hzapq47v7lnr0,0,0,2965969
stride1ums7wfta4zl70w7gut94yh6u7mptl780q7rr8d,0,0,187304
stride1umukkcm6pee0t0vgatfwdpwl8kc092ccjv2uxm,0,0,165148
stride1umumrvs6e6j5utxehjz3s5qpkw95gtk9pd3mfw,0,39496922,0
stride1umvsh7y8djmtartql3dwsun9h8gq5ddxrqr53u,0,201285,0
stride1umx59cxpult9j76c9ueu85kzultfzlmnayuled,0,111887,276009
stride1umxutsgy7z42s3ujyj5ekpcx3hfzwam8knq5ww,0,10827869,65146045
stride1umytn46g6dd405wm9pp4kd2wq9d8y3t0ldgp0n,0,968446,2761947
stride1umz7g63srlhkzm0guw532vsgvqqehu2wvwl7xu,0,5249945,8679189
stride1umzwgqw80f64ys8ddattnxv4juz5unskw7du3e,0,0,2848413
stride1un2gpdp8uf4g7zcar5zsduyq03uka3zp9cnklq,0,147171,379154
stride1un48r2yw7xtpfmpzcdu649kzqkwqj8vu82np9g,585000,0,0
stride1un4e3uya85vpjq62tk4k7e7vetjf8x5xrwzlpd,0,1160595,0
stride1un4nwgep08j7ucr7we33ll2jktuuwy3ft98t5p,11699998,1330891,0
stride1un505qqvnwu4l23l0gdfete8hl6k4l88fpr97v,199999,0,0
stride1un5xvp9f0ynu6rv76lmr0y8spkx4nh4yr3x5a9,7229998,0,0
stride1un8cn86pwa4r5xvgfk870xa7dqkgjjdzymgvwe,0,106097,0
stride1un9t5ufjm5nw5fjufg3ugh3n3kkzc95ffvjpwt,1258532,0,0
stride1un9vjrn0jssdyl3shlcz79m2stxzcy89kw927c,0,168352,449784
stride1unamxdv5pnq6gez0dutkzn4u09k9u3ph6l3mrh,0,588891,2798037
stride1unc8m95em9d8d6p56qe6fwlzkmr55076pdekey,14148367,0,0
stride1und8gr438mscyl32wnvqzvny8nu8mt36lc0lde,0,134425,0
stride1undczrzpqurxuv5ev9uqt5y83nd7m9e0kr4ngc,1480000,0,0
stride1undwu6y0xsmadrnhv8mgk9nq5mkastpkj625ws,0,201041,0
stride1une72km0f89v3jche3je8k9c6wdg903m25xpp7,0,1747536,137988
stride1unekphgxj89jtpf6r04dscdf4w3pc8x7cpdrvj,0,1523467,0
stride1unezmh9vpyg7ymuq50v0nfd69a3vf6j5fl7rdc,0,976948,2475737
stride1ungxfsxckytmfgz9yrvr77uheag486u4l6x5v7,0,417068,105662
stride1unl0vtwj8zpcrd6p3mpw6m9fckr95wgkvjtu5s,7232668,0,0
stride1unmn2husa2r5gd23np57d4caadk94ahu4tf29a,0,180681,1479548
stride1unmqa7q5h78zxr9jwakwesqvxsndl39qaarpfm,0,195084,0
stride1unn3gpqktjeenk56rgz4j3jqthj2exrsevd7lx,0,613972,0
stride1unnm9jnagphxhj2lawrhmfd3urgwvlluyz8y3v,0,103158,0
stride1unp3s7yvwyzm6ucumzan2fjrvk2lh9w3t9skmc,0,243941,851555
stride1unpumgfjn65m2t79cnexf30mx8g99nmllfmhaz,0,4688252,0
stride1unq9c28xqd66un69cn6dv7kwpcrakr5q5970n8,0,1153690,0
stride1unrp068tzgcrndkdvs3x6nwms62qh3eusryhl7,299980000,0,0
stride1unsgpdep32pal7t7wln869hfnxl425kxggxrf4,0,18264416,0
stride1unskqq4lyj9z2yuwqtqp3gwu9shtx0jpl4hl9p,0,0,118326
stride1untl7x22c8632xqznqtr4zsqqpak268s9x27qe,19979999,0,0
stride1unvhcra2kd884jaj57plkyz58zu0tg2f2cpfg0,0,0,198289
stride1unwph3qewlkxqh02qte7j6e6cz9mpfdfmc7l2f,5700000,2350464,63419529
stride1uny8682v32lrxy43h7v2wcfvkyeqjpumft502l,34979999,0,0
stride1up3jc9amnlnc43sw6776wqd6p92lx2nvrwlw4e,6759998,0,0
stride1up4s4rhxfk0kql6m7anpgyupcepwyr0d0zzz2n,0,787338,0
stride1up4sq6gptclw8mkgrvc5p44nlaj8lrep9mc7df,0,517846,0
stride1up4w90c0zm672mh0euch77avtygun0yf8m9h8d,0,0,162522
stride1up55ucvstjatuce5q2sqkkxlmgr2e8teee3jkv,95999997,0,0
stride1up56g2se4ner97lye5q859hqan6yduplhlv7aq,0,302068,848396
stride1up6yhmzqa5fxl4tmgxw6dkzrsqgmxcdmsp9627,0,1253923,140388
stride1up74td95jyf60uqwf5zunxxemcrjra5pw2vn2x,0,116734,0
stride1up7l876rm0usgv2mcv8whaapmwqvs5wyp7u9yc,0,104501,0
stride1up8ea3x8n7sywfht8x773je02gemdhyq3dhgdd,0,287818,377952
stride1up9p50tp9vrtdudf8yghxde789c53sn7rr5yfp,0,995884,394378
stride1upa7c3slzh4ff5t5azgeqesdmhgz4g8aeq7e7y,27079999,0,0
stride1upc6esynkfvmazx8wvdj97pm6awv9yjahhecwj,0,241553,0
stride1upd0rdj35jk6nvalsz6suvttqmmyyyc3sz9526,0,216812,0
stride1upd6ruzygey95petvmya0urzjhplexzwxzgmyn,100999999,100000000,0
stride1upedd5f8f7rh8yvsjyrstze5uw943yht99pnug,0,48808628,0
stride1upela9tnkmgxarcmtj68cldp0yaeradykuvvqm,0,504203,0
stride1upfrrvphvrzd2fsq7huruyzuk8z63lum76fvqk,8945649,0,0
stride1upfupkv6qv03m5f5p8nhkuexun8gmj2hx23gjv,5202237,0,0
stride1uphcunlyseau8e7lnw7ew6925nxr4up9vu3ctc,4979999,0,0
stride1uphwx9yzhwnd9cz3k4ulfla9zsg3s3xmnp624x,0,22316142,0
stride1upjh84nm03gp7kjgu24sy6qp6569vyqmweqcnr,4018910,0,0
stride1upjx75tthp9vd9h8f52gcuhljzezp78xtfkn8q,0,187482,412019
stride1upkve9srsf55gu2tn4uwgelmplctllt89n9940,0,219489,103969
stride1upmrg96xdmq2pa8snh2jm952wqfts2m28lycy7,1099999,154342,0
stride1ups8pwf6u5zz6ttl9rjkze96lh2hxkrn6updzr,0,0,263975
stride1upsl8n46w409qzvxs6qa27tpc77tvjup07zy0z,0,5937043,0
stride1upstx0yjyjwtqev06jpkdcemn2yarnv3lm525e,0,26522996,1666983
stride1upuf68auzpay33pzya7k0xdkn95ykceqsvqtey,0,291680,0
stride1upulygfhk5qfl5enph04eprmjtuuapjn5www2z,0,0,121074
stride1upv8c68fufe2ee9rz8a324x7sphugd6slmn58e,2961409,0,0
stride1upvghq3h0ljhh8e4w6wmdss5j5n09dc9daq35h,0,0,166615
stride1upvlumrwktqdmrwhaqxrjwzwuqk2h4jppp563y,0,1930532,0
stride1upvpl9tzg7a9ltxzgyxvm97csmagerwvsvyua4,0,0,173748
stride1upx6l7rzvs5q282l5d2kpgfw0ajaufwzqdvu59,0,0,1885118
stride1uq327vk8qmkp0a3hhacw0lvv07d7yzayt80ta3,0,118073,0
stride1uq3glwdf26z7qu72j2gfuvn8sk23tvqxw0wxsd,24999999,0,184113
stride1uq4ndfddh50nse9h6t7gp7lwgfykg8mypekasu,0,0,148023
stride1uq4qlhrefx0ckl0clj4vkp2aapqrf757a5h032,0,0,134498
stride1uq5nyk48ac89uqgetrw0fe0mnuq4tefkrknmyh,0,283266,0
stride1uq8e90l4aghga7ns8gzd27jppvw63e2a8wkcp6,60319999,0,0
stride1uqavktrl3zkn4t0fe0dmwmampta25un2cv7x24,0,175208,0
stride1uqc88we9mefhqm4smedtmrww2ac9mwhpwexcvc,0,7614712,2015302
stride1uqdqwgpjtwm647y26g8ujucphww8286ydt8jc6,0,154651,0
stride1uqeujjqakmvwd4nj6majvvmp48zz48cuvh6usk,0,552824,367044
stride1uqfenjsq7a4h66wm60u3768p30g5tnwt9xf05n,0,774199,0
stride1uqjmyyc2d697nfvxzhjgysn4tzsjz5sxnsjdva,1742339,0,0
stride1uqm6ktl45mqvt4rytgwrqu8gf6qwqadca6rh8h,1300048,0,0
stride1uqmct3yuw9hn806k302t2exgutlxepjtlkwaax,0,219700,0
stride1uqnlhtz3h6ppe6d0xcqsvgg2e7xjjn7e3tx4wp,0,651737,827945
stride1uqs0935pvjaqzn2lns7xwux70rantls7gmp3hd,279999,0,0
stride1uqsz0pv0lu7gyswn9ahjrfdudg5x836e290t5w,0,1537829,0
stride1uqvz4xyvyvvukeckldeyghwdnaxwws2jdz2kls,0,208887,381826
stride1uqxe6qlx3wu5ln086tr23xlx77jh635k3sddp0,0,957781,251799
stride1uqxll2m7wvzljekrrlqtrvf9mjprvs20cwa9r3,0,649020,1990417
stride1uqzj394c69s4p0l6ddnppuwphhfss8xc9kpcg3,0,0,916705
stride1uqzvr687zc9hglz2t6zrxfy7qr4puv40t6cqu6,0,874238,0
stride1ur0d2vkuulns2xa94ud40ljvwzkh247drpazkk,0,782953,0
stride1ur0mkpd6slrhalpjh6tyv8dej8hphe66vdvruu,0,253547,0
stride1ur35gkc3lct086r36svkpc744txfe07vgyymvt,0,1093983,0
stride1ur3al77t9l8tpmh3v49uag2t4yjdxuth58nz4t,900000,0,0
stride1ur3hly2c92q8x96y9le9qdt7ttfcsgamasmuf2,0,709697,0
stride1ur3nlec4l0a8rs32vmzpgd0yumk7wgtcl5xlhd,0,413272,130302
stride1ur48eq2v7y7mtwtxq864w535fg2ruz9jxgpkdm,0,4007154,0
stride1ur62nh98yqg8z5sz529uwxa08zheuyawsqeuzw,0,1008478,0
stride1ur7khtgtvn3jcr72h3lckq65a7lywq9pk748t8,0,192878,0
stride1ur7mq6g2p5rg0ele5ryuh9yjjz9a68yrqqhj3w,0,156675,0
stride1ur9jvy9wrraua7j6vnn23l7fusf8fj4deq0afm,0,409548,697382
stride1uras645nrf595fs3egvsepwzmtx32yq2jhnjtu,149999,0,0
stride1urawspnequeuy9cd0zl8eky7xh72smtw9j7s04,0,7944390,0
stride1urazewe5yaq54mqmyetx9757rxss4n65se6p6e,0,169118,0
stride1urcj9dtek7l56n8sqg3phrzunacfstq3wjzd99,0,0,446344
stride1urcmv4ge6n64f9xydw2crjjyml8ezzu6wplm6k,149999999,66916574,176329
stride1urdk4zy66ll7fya5fcx0jlvyd5rqmzt5cxpdks,0,77274822,0
stride1urfhz7e9t5rrsquvmau0awkkvlydysymqvh33t,11137519,0,23285313
stride1urg5dgsuqht3nky57fuqw9mnh2nk9s223xvnz8,0,172383,433424
stride1urkgpj4n2xaf6xl5hjtvz3djlq05mvyyhlj876,0,0,100934
stride1urmr32hvply88lcx8t7r7c4ew00vj27tthnk40,0,0,1981713
stride1urnnuxaxzxhxry5c3xnjaspg0f8mnfkhej82pd,0,192044,0
stride1urp858n70jdrz84zsj9qsyjq4nrpa2d9zztyqg,0,0,191111
stride1ursqk8f3dlkl4nt2p4y3fft4t5p3zzfhxgyj7n,0,178556,0
stride1urtpkh4va2mwhxh8y93n6lg2s68pq7rqza2gn6,0,1030782,439038
stride1urvweuc48h8e5h593p8hvpz4v3cp2trg3phvgc,0,226901,0
stride1urz8xs7zfztx8088jn67aq4l8z4t6p5z32pccc,0,0,116686
stride1us039lak02ppvcmfjn7zwjluxlutas2uuz8ayy,0,0,7627605
stride1us4fwmkg8cs3etft27p3x0gmk2k7c3l6fw2xuj,0,0,682246
stride1us4wlqckhdfkzw0w2fg3dj884gv88rvv3hlskc,0,0,566689
stride1us575s3eyfkfzecyt2xhevhazsmd45nx2nstmy,0,5311990,11590464
stride1us6hlpc4y9hu4az3gwq34uxc4hdwh5qge0h56e,0,2237727,0
stride1us7jvnqwgg5693ptcf8hlm2p5870ryudzamsft,0,300219,0
stride1us8d0l0zkukxrmqdruhp5087flzr3cp2jtxnww,0,2253763,1878949
stride1us8z8m4qg73e0vvzyjsdy0qfa9qf5c88238uul,0,192904,0
stride1us8zmnqkravc378evmdxxjt7kksauv5ed8pw5d,0,0,205715
