address,amount,denom,usd_value
stride1ss5e5hs4zuj8kwh4zhve20590d4288684legsc,52.5669,stutia,862.6228289999999
stride1ss6rx8daaw8ryta5zxlk2rjq5ns85mqvlmsp9f,30.53536,stutia,501.08525760000003
stride1ss8yuugcwu22zkc0xmc82my7xfu24hpteq8elg,14.334458,stuatom,199.53565536
stride1ssa6qlh3zzs99m57venxqrdyad8td24lc3jh0y,10.43051,stutia,171.1646691
stride1ssa73tp672apgxtxvvrlthc9pqwz6v4uz7qr9l,64.36257,stutia,1056.1897737000002
stride1sscprv5rvxha8228gvvelegf8g3rpr767yvx6f,50.382099,stutia,826.77024459
stride1ssex5uq27azp8emx8d90g82h7ydj8hxj4lzstq,25.203082,stutia,413.58257562
stride1ssfqh308kfpvwudeqxllnnkgd3lcv6au3ugcg3,10.262464,stutia,168.40703424
stride1ssga6z3pxs45k5vu7za3qh9d2z6t6dw2f9lkj7,35.886416,stutia,588.89608656
stride1ssjyz6mhmk9wj204zvxrm76j8ncen2kz852a42,103.866915,stutia,1704.45607515
stride1ssmeg0jhyr57kwjlt508lgz8jeqsfx85tea5xl,150.0,stadym,1029.135
stride1ssmeg0jhyr57kwjlt508lgz8jeqsfx85tea5xl,9.397788,stuatom,130.81720896000002
stride1ssn2h6qjazu7y48zvvfn24vwhsfrdwzzsrl33y,30.979999,stutia,508.38178359
stride1ssn6uq426648d9q9lcuyrcmanuq6eq36zdd5m9,19.865555,stutia,325.99375755
stride1ssp2lmf7gcxc6ensfeaaz63xkqa7rwpw36lmyw,16.898269,stutia,277.30059429
stride1ssryzwmxln6jham6shra0hec2yukjr0xxap69x,11.024926,stuatom,153.46696992
stride1ssud3zj6jhl06yzs3nze0h50756k4tunw5vj75,31.483341,stuatom,438.24810672
stride1ssw9eayp0d646ltlmautyek45hqjcz4fgyg2s8,11.178619,stutia,183.44113779
stride1st00ek56d8r69za72rjzqd7zffzkw6gw397ypl,267.999999,stutia,4397.87998359
stride1st0d7cgcvp4nnxsqt0g9g2thqt5yftfefw5whn,13.943929,stutia,228.81987489000002
stride1st2m95qlq363p3k8kwduhd399t9v957kw7g3h3,14.801379,stutia,242.89062939000002
stride1st2nmnp0gcjsrdyddx7k7sn2h3g7rsx7vk5hf3,48.999999,stutia,804.0899835900001
stride1st7xtf7el3hdymvqf0xln3muag46kgjvggq4cg,10.170297,stutia,166.89457377
stride1st90dw636gpyhngsasgxexxue6t9q0zdurzfs9,27.735912,stutia,455.14631592
stride1st9y369mkl6ymwftzyms60s9j8l924346pme38,26.033659,stutia,427.21234419
stride1stauvku3ffytnpaed5gwgq4epww9d0e5n29ux8,186.803437,stuatom,2600.30384304
stride1stauvku3ffytnpaed5gwgq4epww9d0e5n29ux8,267.933135,stutia,4396.78274535
stride1stg0dyuafht9347c7nseun6ygnnvg2ep9q60x5,15.87913,stutia,260.5765233
stride1stgh98ya8vaf4xe7fd42dz2tv3ya6nzjk5dlyh,6.921763,stutia,113.58613083
stride1stgw7elc4yzv6egte6kygp98jy899q0rfn57cm,8.91835,stutia,146.3501235
stride1sth60335m33ul0jcsfpfyztd3hsq2endqyx9sn,32.059998,stutia,526.10456718
stride1stjhm2t39nvluduved8n7tghvf86vp8xcwcm93,20.191035,stutia,331.33488435
stride1stjmajc63247xkj9glmy9clmjr6azddggj5nhk,15.479396,stutia,254.01688836
stride1stkxvuu0lau6sx9kqln9emfew9ck20qzmh84p6,30.999999,stutia,508.70998359
stride1stkysyy838zv3q74prz228em6np84nlx34qj9r,52.647684,stutia,863.94849444
stride1stl4h0s4p0ehvtuzgdhsrjldlm53aye9q4y2ql,16.495867,stutia,270.69717747
stride1str4agjf5r6y666tk0vn205sw7lmgg0egg624p,430.206863,stutia,7059.69462183
stride1strk2un9fnuhvg4rnnp5u26plw6uvjzncefalu,14.979981,stutia,245.82148821
stride1sturylafprzxx8xgk7wxv2j5n4hgx390a7x69q,45.649947,stutia,749.11563027
stride1stwsnyctk042yqaf79huhzmc425yj6lrq3vk5d,45.037851,stutia,739.0711349100001
stride1su4xu7srrmh3z8umzzsrsf7jrydld77tc9a3jy,15.056396,stutia,247.07545836
stride1su6hreqj2ks6hyuz3t0fmhvfusmereync3d3f7,12.892845,stutia,211.57158644999998
stride1su6r95r6err8wzvhpn70w3w0jzgkyqukx8yvzs,9.867365,stutia,161.92345964999998
stride1su6rwdylvl7j8phq2fs8er6wz8yzccay0yt7ug,29.969272,stutia,491.79575352
stride1su70m9lyrde923mm2326sm9rruawatt02rz0hq,18.827546,stutia,308.96002986
stride1sucq3glmyg2hxt36yspt0kyknxpla7mleq4hn8,12.803737,stutia,210.10932417
stride1sud4ydrjyz2yr9r4spwqlyv6lws7za77r9kjql,22.039973,stutia,361.67595693
stride1sudyzsr99xywmf3lyg2aqdevmh5yvl6kkfz84x,17.231958,stuatom,239.86885535999997
stride1sudyzsr99xywmf3lyg2aqdevmh5yvl6kkfz84x,10.62329,stutia,174.32818890000001
stride1sueu3955whl5tquwwa86l5x59azpwf0sn66ur2,51.82,stutia,850.3662
stride1sugekpss2kj4hqu50xhe337lycjtfedgx70sxs,108.811298,stuatom,1514.65326816
stride1sugekpss2kj4hqu50xhe337lycjtfedgx70sxs,6.417984,stutia,105.31911744
stride1sugqe5v4smwj92zn0fpzav7jslsqqy6xvv2w0g,20.066634,stutia,329.29346394000004
stride1sukxztn05xasdkygsz0s5kglpxlcp8tvnrrthx,24.713763,stutia,405.55285083
stride1supx7efwyrzvxlj5xu2fndxen3che8m3dc5vxf,104.572599,stutia,1716.0363495899999
stride1suvlzxf5057p5tlu9636ysy02t6v38e2qmxxf3,8.883384,stuatom,123.65670528
stride1suz44jje4jt2mr04hpnvprqglvaafflmd9xmwh,54.812244,stutia,899.46892404
stride1sv3gxrtwc3vy8h02hvldjgc9fjqdacm4vc6wuf,11.099999,stutia,182.15098359
stride1sv4wus4c9ltexv2fjfxxxfflgc5g56s7pxcp42,50.598221,stutia,830.3168066100001
stride1sv5n5raf8y62r7h7rtj3grqagcasxzk9dg0t65,16.879563,stutia,276.99362883000003
stride1sv63zfkm38e8j9a966a3cvkgmu8g87nxvwfpdz,26.386408,stutia,433.00095527999997
stride1sv7xkvcanqnv29mcaezjmjsvhudswdwxq2rq94,6.679999,stutia,109.61878358999999
stride1sv9fxh5m2239uq0f9dgsljrxefk54nhenj5fyg,8.353451,stutia,137.08013091
stride1svaadstux8z8f54p5f5tqq9k9zumdaq4fx32kt,100.419431,stuatom,1397.83847952
stride1svaadstux8z8f54p5f5tqq9k9zumdaq4fx32kt,99.84034,stutia,1638.3799794
stride1svaj6q52n77rdkl8x2vdudwj846c7ntv9370lg,48.512281,stutia,796.08653121
stride1svd895fup5hqxlgttjrx428dswhlayh30x8ypg,8.177199,stuatom,113.82661008
stride1svd895fup5hqxlgttjrx428dswhlayh30x8ypg,200.008232,stutia,3282.1350871199998
stride1svdyr5f83p6hhujg374750krlrkgggjz80huvl,24.698075,stutia,405.29541075
stride1svema9q3lmrcg0mnrmp8n7mzt476a0c93lg0ts,12.063405,stutia,197.96047604999998
stride1svgzdyhcf9s7m6dyq38gclulfapr5semsz94xr,6.443023,stutia,105.73000743
stride1svh5hkyg9ya0f6t5a2rn6t5dhyjet72zgaswvv,22.459973,stutia,368.56815693000004
stride1svju66zjqkvzcv2v0m5g97p387v7ydr7aayq4k,8.859514,stutia,145.38462474000002
stride1svm4c3ek8nu3p243nx5x2xm7aq3wsx5zuyf2fs,6.263734,stutia,102.78787494000001
stride1svq7y3v676j40cz89ypsntmz5fsylwltggwee6,11.006391,stuatom,153.20896272000002
stride1svqdd297k50yxze8dav04z75argcjzqpvmkn7s,14.465414,stutia,237.37744374000002
stride1svqfluy8tus3tee27d55zva3wf9ddxl08ldv45,100.34,stutia,1646.5794
stride1svu0xvev0crn7vugeaf6sm77xlxu3vyq4s8r4e,59.507619,stutia,976.52002779
stride1svu4mk86l4gn85kqc9gc8jegp9x9c6774d833s,10.979999,stutia,180.18178358999998
stride1svwurn02e392pf33vhvu0nx3sq7fpkjduassxv,9.979453,stutia,163.76282372999998
stride1svxaslvp3pqlgklzq6zprushwt2gmq4qhu5wys,52.731345,stutia,865.32137145
stride1svze4wnz9lqjpnz79wcf5y9xxgeu4ayfsr36v6,10.901531,stutia,178.89412371
stride1sw0tg0u0yy2yk5nsyy5e9f2fsjz645gm6pz240,11.012745,stutia,180.71914545
stride1sw40w4f3lx4qm7j4qxcc29yecuxz3axytw29rf,10.429556,stutia,171.14901396
stride1sw5l3mqntjsy46raqxjdq6a5tc5y6fepjcr7yh,40.491779,stutia,664.47009339
stride1sw5vv537xss44ynzzqkvmq3xhh0e9hhjmpzxyk,53.998293,stutia,886.11198813
stride1sw877cxk87wu7xfmr096g8c45nud3fy02mus64,8.641484,stuatom,120.28945728000001
stride1swae8jzqw6gz8t4s3pxvld08rh88p36qwhhjhv,7.82075,stutia,128.33850750000002
stride1swds70xaxn22pf9rr2e8cm4jwuzp0xxxrkhhuf,30.479999,stutia,500.17678359
stride1swggg0ufmh6qskw5r9wsqmk09nxq7rjeewz6t9,114.627611,stutia,1881.03909651
stride1swhssurkewvll8u3asnh0snffjwnwk963yyx9z,7.466031,stutia,122.51756871
stride1swlwensncfqshezk968qphvjcatp04qskfzheg,10.546483,stutia,173.06778603
stride1swn20gxyq28juxcvd5gd5zmvqtnkusdwmae446,9.867365,stutia,161.92345964999998
stride1swnalywfa24jwjfzy7v4k6veukmml4p87wjfmf,13.157761,stutia,215.91885801
stride1swsd0squ8dwmcnnng9fc9xghhe498q3x7054nq,162.339925,stutia,2663.99816925
stride1swte6fcwcdxyd6hf78ugdj5dv4t7m7e0xjqcq8,488.0,stadym,3348.1192
stride1swtez47kx4lmlrhx00523dlatsemr7uedt623l,6.173774,stutia,101.31163134
stride1swtqskmqqrgu2ntlu3f52kdhjpxvpjht0ssd9j,6.110145,stutia,100.26747945000001
stride1swvnyzsvru5x2wywjkvk0e3qxf2p629efjgmgv,38.538374,stuatom,536.4541660799999
stride1sww4lq00kklzwlw9nu5yrf3zlg7p0wxhu2sw6v,41.381762,stuatom,576.03412704
stride1swxj4uuwxy60f202x2u5fpcpwreka7lzmw38t0,10.379637,stutia,170.32984317
stride1swxq2w43q27r87ztzk25z6agc4eyuvqgry4xvj,54.336039,stutia,891.65439999
stride1swxwy66zzel8gk6vn86rn3mqenuq89ts4vzf2r,57.958806,stutia,951.10400646
stride1sx4yvy3evxrj84a787hqkwkwl3r5j29d378ywf,7.779999,stutia,127.66978359000001
stride1sx6v0nrycx5qwr74wq9vr9pd7vyzgfwfgdshzj,7.010844,stutia,115.04795003999999
stride1sx8pf2e8ls0eaw0uqq4xxvuxyd29vmq6py5p7q,52.681139,stutia,864.4974909900001
stride1sx9hu0mv3hethaqdjcuepkgf2sxptf6nxw2qxz,20.808679,stutia,341.47042239
stride1sx9jev9dfv35uq46jwm0l930gktaxhn2ameel4,109.492791,stutia,1796.77670031
stride1sxclc7p80nvz7s8ywm03xdr4l4xg2z25txwkyy,10.847534,stutia,178.00803294
stride1sxgcy83czk30v5dm3n4qpyccqla29z5x5zkgxx,15.310249,stutia,251.24118609
stride1sxgvrc2syl97n9smwdmxyt6cce7ulhqjv3ks3p,50.166541,stutia,823.2329378100001
stride1sxkmpw3yr9668pd4uqjejnll9nnqjq3upmhwfa,43.554206,stutia,714.72452046
stride1sxnldw9k825jwhcdgexux7a4gdtuf2wvfln9uy,110.0,stutia,1805.1
stride1sxrgru2pn0agm7dxmz3ahyzfzpgmp0w70ut2cx,14.345254,stutia,235.40561814
stride1sxrqa4xy4j6q70ta0pn4l2tp7u0x8q3825khr8,11.255639,stutia,184.70503599
stride1sxv3cq7nha8sl8mx5qq85hxtm4aycpzwyq6zvj,15.148984,stutia,248.59482744000002
stride1sxwgh8u8ag5w8c8v2rmpus85s3llktztmaeh49,50.0,stutia,820.5
stride1sxwrweql3wggzj4ynfd772s9m4tahxfz2473wp,13.3668,stutia,219.349188
stride1sxxd5xcaq2zwl4nx0qlzdskfvj0wrsmhgt7uvn,39.93739,stutia,655.3725699
stride1sy40w80g4khvwjyr440pun43apm4e6wk5xlnde,9.827257,stutia,161.26528736999998
stride1sy5yds6jgzq89kz7388egx5q5mrjz2q94g42z9,8.5,stuatom,118.32
stride1sy8gx3tug8axfmx09c2zpsmr3t4wgjkev6hk8j,16.111746,stuatom,224.27550432
stride1sy8gx3tug8axfmx09c2zpsmr3t4wgjkev6hk8j,38.984408,stutia,639.73413528
stride1syms904geu5ltjyysc5r5shccsg427jg9avu0f,12.255088,stutia,201.10599408000002
stride1syp7jta0fj7qtnwvw0fa3p54svtp8h7glgutq3,28.078462,stutia,460.76756142
stride1sytuhy3fc5xetu8mxhu0ln4rf4lj88l748uqc3,109.592782,stutia,1798.41755262
stride1syu3j2mp9xc44frher25xj5nq2lhdahx34ej20,17.569269,stuatom,244.56422447999998
stride1sz28rqe8w2dwjj8jhevv32c5l8lssrfepaf0et,70.90908,stutia,1163.6180028
stride1sz8tmz4fp67e9jrvwx8amvnyj856cvvha8nerw,9.867365,stutia,161.92345964999998
stride1sz8xpdr2jj4q42dk8jk48yksg78aa4vy35922s,82.93541,stutia,1360.9700781000001
stride1szcfgdcv203t73ft5msj40qu7pep5gpkp3juqa,14.160037,stutia,232.36620717000002
stride1szdssqe69urlqfknc804rpfzhaf2tlhj9q07pt,8.943056,stutia,146.75554896
stride1szf56rpy2z3gerkmrldnmkn82sfwmh2nzckqk3,9.566542,stutia,156.98695422
stride1szgw0kfedv2aqccxjpu3x6gmdshded89rnw56k,67.999917,stutia,1115.87863797
stride1sznwzzd6h2swu67frqwga5ayckkhzc52q3r4wv,15.0,stutia,246.15
stride1szq8jw7mvt6y8dqptmjueuxls2f083rsmvhtvk,9.934457,stutia,163.02443937
stride1szr53048pe9l5p9960uaq2aslsz7cdj7rqw9ja,10.062509,stutia,165.12577269000002
stride1szr7958awk6cdetsjkx83pmnem5w8r87yf7dal,32.832072,stutia,538.77430152
stride1szsjmrvty76qx7z8ffzpaz4aj86g874deqlu5j,419.556958,stutia,6884.92968078
stride1sztwut84jw882d24h942hpn4jetht3qt4asmmm,39.18,stutia,642.9438
stride1szwv3cdt2cs7d3zk82htq737jvh32zvlqxumvz,52.826734,stutia,866.8867049400001
stride1szwyynf95swxr0n6yhjpj0mhx6t3pgfgcz69fe,13.300784,stutia,218.26586544
stride1t02fll9n8eq6hptnvhh2fv3uv5hwd4atfw9ngv,168.916537,stutia,2771.92037217
stride1t05987dvn0hyn5rfa23hav2nxty6eluh7r5t80,34.217304,stuatom,476.30487167999996
stride1t05987dvn0hyn5rfa23hav2nxty6eluh7r5t80,57.041003,stutia,936.0428592300001
stride1t0a4kd2zce6ggk3kzqcvsk7339mug7cwds9k87,10.962187,stutia,179.88948867
stride1t0azl5txj908cs577j43sw5vq4ymcmzage05tk,56.309873,stutia,924.0450159300001
stride1t0ctqwknztykqa7gmn9naew2f7lmczsamhgpgm,33.415525,stutia,548.34876525
stride1t0dnpwsg2guf67rvc6vpcuu6l3893teqevrnvk,12.187711,stutia,200.00033751
stride1t0el9kda5fu9msj8nj4xfhwt07sj7aj0cry6fr,31.547892,stutia,517.70090772
stride1t0qd7ngz4gdwa7thqk42yy30ld7c9v5dww0whw,10.859416,stutia,178.20301655999998
stride1t0rp5l3dkcg6mdph90w0lnv8jvh2e6897lfctu,8.577851,stutia,140.76253491000003
stride1t0sj6lha72nrlwd39m0pn94jazulssp7gz2m65,20.150034,stutia,330.66205794
stride1t0t60aekh7883tmpdvxeln65vq6ewg7ck63n0g,10.470413,stutia,171.81947733
stride1t0u5vrw058hl6tx4x8qehg2gna7epg97xvj52q,118.479268,stutia,1944.24478788
stride1t0zljxmwmmuryskhrfjj4lvp7rsnpjzaxn486l,25.715996,stutia,421.99949436
stride1t229h3l5vm6uug8pe4g2nj8umwjg0dfcgp54zm,9.964379,stutia,163.51545939
stride1t22murqhd385egfprtekt35prvq6zfpafjcn5x,277.189999,stutia,4548.68788359
stride1t25x2hj06zcgdx7qx893q4t2nf39365gtle9hj,12.132704,stuatom,168.88723968
stride1t2agp47fxgnda7yfucztdhava4e3f92qvkwqtr,6.881452,stutia,112.92462732000001
stride1t2aya0f360nq3suqmzff5pr2gryk55grgjnh7m,11.031039,stutia,181.01934999
stride1t2dah8dj6dz8yjfpr3r5e9msw0680qrxx3rkmg,10.819771,stutia,177.55244211
stride1t2g84t2m8f35sypccqfwdzjyvaezwc9c0dwlsv,11.024019,stutia,180.90415179
stride1t2gjllnz3z9laag4g7f8ld0cxm7czaqfecu96h,50.578499,stutia,829.99316859
stride1t2gtuuhk8y3qlrd7smhyw82pdl8dlwzqhwnrsf,9.217125,stuatom,128.30238
stride1t2kjqcksl9mc6ss53w9x0jmc5u3cq4uf5qej52,59.380099,stutia,974.42742459
stride1t2kwkaz3n74avcv2pze4a7ysxkdjzvxt7mcrpz,50.0,stutia,820.5
stride1t2ltkv4gjwlpdr5xp2ra34gkgtm0h823fhdrsc,10.958004,stutia,179.82084564000002
stride1t2m7eed47njfxtvl8csd3s8rx64m6jwp77dyuw,7.38,stuatom,102.7296
stride1t2n79ftu56nrjwg809lr2x28ym2rupzkkqtrje,125.14431,stutia,2053.6181271
stride1t2ptfqvg5gl6g0sppgecr05vav6nhv08jhkd0n,184.999999,stutia,3035.84998359
stride1t2s043tmme2707742lj6fgfpmdal5vvys5p6ca,110.284995,stutia,1809.77676795
stride1t2snkgelhg0g6dekal32vk7s33uj73mu4el6h9,10.230715,stutia,167.88603315
stride1t2sv3dqwj5w6cmy75az9xtgskycjscmdf63pgc,50.685789,stutia,831.75379749
stride1t2tkrve9pd7t22mp6qp7n94sg44qqk3max9en3,10.999999,stutia,180.50998359000002
stride1t2tv5gmtnfwsvacdlngfts64d72dac648p0mt7,32.953083,stutia,540.76009203
stride1t2z9cdus3gwv3llpsf6g8l5x04dzpeq69fyv0m,288.017332,stutia,4726.364418120001
stride1t30yum5perc7jj33ql4pdva0hexzvr5vs9yklq,14.328973,stutia,235.13844693
stride1t32r9dnj84wmfl0sam2ed3yq4k0jvql3w0lle9,8.01742,stutia,131.5658622
stride1t33amrjp9acw2gvsn4pmmzsllkg57j6rgejzq5,52.837805,stutia,867.0683800500001
stride1t33ld6737rjdjg6uldwz95lzuglj6wnyv7zz2r,8.01553,stutia,131.5348473
stride1t34kxpt6cvwlusjj5t32l6mzfnpf60azmynsw9,61.917568,stutia,1016.0672908800001
stride1t35c54c6ayqk84tykzx0xyxth68n590n72stkc,8.023592,stutia,131.66714472
stride1t36jg32czj7ay5wmllxz9m365axn2qm0hwpe0z,20.375863,stutia,334.36791182999997
stride1t3c2vl62ncjv3h0y2pktvgzrgufd2m2jrdx5mt,101.974414,stutia,1673.40013374
stride1t3ddrawg6m7gcn4wly0mqyylf7gylquh569r0g,10.031988,stutia,164.62492308
stride1t3gk2guxh59ejn40waqtr3qdju7jekyps4af78,11.979343,stutia,196.58101863000002
stride1t3k5sh2gv6h83ddwcqe77cge3k0yqyk73pf6d0,77.305183,stuatom,1076.08814736
stride1t3kg8y972zk0yz7lk0edudy92ge25l7tdgnrqy,577.98,stadym,3965.462982
stride1t3kvtj2gfepervpkff7d3ys880p8qk78ywnmut,7.597609,stutia,124.67676369
stride1t3nczhxsrp20m6gjjcvpj4s0slgn9xvrmk634z,31.178292,stutia,511.63577172
stride1t3nqsmxmp95cxhlrkvdpavge3qkvxr53e4pdh3,9.867365,stutia,161.92345964999998
stride1t3pxq99k4tjpzvhnx2q7ldkcwsrxu95sr07jgh,15.659993,stutia,256.98048513
stride1t3qzrlmaw0mve7ps65vp9fk4f4jwnk3acstffq,23.916638,stutia,392.47202957999997
stride1t3sx22rm4crvfjxtfn7nap929467w6px09ewq4,6.64546,stutia,109.0519986
stride1t3urzruyz0ltw7mkse8vjws03xx30lgr8cpycx,10.051972,stutia,164.95286052
stride1t3v309m87vdc5zc9d365yjwk4y76rq9l204ncf,50.408526,stutia,827.20391166
stride1t3xc00xntfzyv2svaux5vdz3zkvmx8rnnl43qa,140.247041,stutia,2301.45394281
stride1t3zt82w0l7a64f8qkmklagvnjnjvts7dw74ct9,9.999452,stutia,164.09100732
stride1t44mp2e7f704f8ccenu2q0tzdy6zshl7yrn459,621.98,stadym,4267.342582
stride1t455xtsdqrh8925hjafg5hyker0u6qat6jptxg,10.11487,stutia,165.9850167
stride1t46ecalz3mdhunm0rxxuc7m7mm9s3hf0mcx6sp,9.999999,stutia,164.09998359000002
stride1t479x53sucz3u4pdr6td6pzh9sx47tvhetgn7r,174.0384,stutia,2855.970144
stride1t4d86tsd6avya464a744whfxte756n9smke2lu,514.533283,stutia,8443.49117403
stride1t4elvz4weq9fluxmk9qvks3drxpzvvzc43p753,22.223346,stutia,364.68510786
stride1t4gct3q767np52kr7rdpyr8xxdz4kkrtvfaz6f,77.289781,stuatom,1075.87375152
stride1t4hm400p9s9cleft0scqgt8m0pp4js8e7622f6,51.537217,stutia,845.72573097
stride1t4j063fklj5ph330pxfg9ulggzq8w4rr6nuzwm,79.412156,stutia,1303.15347996
stride1t4jwzg5qyn4ctteu07arle8lwfgvf66y43cf9e,8.848187,stuatom,123.16676303999999
stride1t4ktlq2lrrl40umzapsvaet3fvq3a0asz0fc5r,35.052251,stutia,575.20743891
stride1t4kxvugylvptzemfsglml3a7q4xxz5vxwkgynp,13.858602,stutia,227.41965882
stride1t4m3qll6epaky53fxhm95sahvfpm7ykv8hz2s8,10.41807,stutia,170.9605287
stride1t4mymc7x8x4hcnmqqyu7kucds4m4hj5dm0jl0n,19.923701,stutia,326.94793341
stride1t4nfk6ewrk2qlfa6hw7wwa44dqch7kldns0h8h,47.583167,stutia,780.8397704700001
stride1t4p6692wuqf95dc4evfe9a8u5hrp5d4uxxcwq3,7.979999,stutia,130.95178359000002
stride1t4qrqdtzeay3sssj8ate7uf5ucn2pr8dfru0av,10.453981,stutia,171.54982821000002
stride1t4qyyddtp8gvpdju6gu0r30u07jxml9m7a8zt6,15.197322,stuatom,211.54672224
stride1t4rndpxyjherhe3fnws9k6rmpe5u84khyjs563,43.149942,stutia,708.0905482200001
stride1t4rphs035ka3xc3v3a9cchp6pdpjc7tt8ev7tr,11.941279,stutia,195.95638839
stride1t4savl9tjndg6gtrpe578x4n5tsx0nnf6ftq3g,10.100095,stutia,165.74255895
stride1t4wvvw5yk0ws7e33qs2scgvfdyuvmywxmt8elx,30.304493,stutia,497.29673013
stride1t4yutn3ewwfy6qzw7g32r5jf2u492mp7hnztah,12.989942,stutia,213.16494821999999
stride1t4yydlhe54dapah6veq8wj0glc2pdts98fpyxg,34.959998,stutia,573.69356718
stride1t59ahypucwrm9e965j67gdnerw8th945vp9gg3,20.658384,stutia,339.00408144000005
stride1t5hmrdnjymzd7yc3uwsnf53htlrdtgxzs0vz35,6.799991,stutia,111.58785231
stride1t5kd8ughf6k29sy5s9z83j99tx89jcn29q50sf,140.05995,stutia,2298.3837795
stride1t5l3tcplrlgrgdfnvaukt8wtrx78fsvk37whh7,25.589024,stutia,419.91588384
stride1t5l794zt740un8y0czxrjg6kvacsc7ay5xpwje,25.687862,stutia,421.53781542
stride1t5lj37zn2e6ne8tqgqhdgkxelmlsdmujdema3x,25.398611,stutia,416.79120651
stride1t5nywur6qxuc290lrj4q282yqzyv2h2ft3mum2,129.0,stadym,885.0561
stride1t5r4lhmd3j0uzzsvdtrraskckwetdkkt9pn23u,10.608537,stuatom,147.67083504000001
stride1t5se4gkj9vsn39jdz9a3x55x7e384grc7yr0gr,7.683227,stuatom,106.95051984
stride1t5se4gkj9vsn39jdz9a3x55x7e384grc7yr0gr,54.182253,stutia,889.1307717300001
stride1t5sfact9msc4554yaaasmng2fmpkgw0n27hrq8,52.662639,stutia,864.19390599
stride1t5v4vcyu5jx933f2esgl6k5ldvv39tyyzdju4l,349.860071,stutia,5741.20376511
stride1t5vx7f430ncxzcezwvkx9zxf5ufslxa404xev0,24.959967,stutia,409.59305846999996
stride1t5ynyn4g3yuaw5m87dj2p3zmrag0q0t5t2w3t8,8.965944,stutia,147.13114104000002
stride1t62tt3va5ksx0pjmqqmylea6g6w325rxxtn673,50.000851,stuatom,696.0118459199999
stride1t644kfmlnyr2p5886mtx2mu0a5g5rvs32z7xg7,79.523651,stutia,1304.98311291
stride1t64h485lj58hteaq708jrdmfl4tm3wz4jue0q5,20.189424,stutia,331.30844784
stride1t64u2enf3t7jrq2sw49n2aqngxhpa4qj97jwtv,283.221204,stuosmo,493.796169174
stride1t64u2enf3t7jrq2sw49n2aqngxhpa4qj97jwtv,20.250745,stutia,332.31472544999997
stride1t66khuq67rlh6n8pt7rcxtefeglwvfp5rxm60h,10.0,stutia,164.1
stride1t6948vax3xv295mjq9el6q5g8ygg9fg8a6lujc,20.191458,stutia,331.34182578
stride1t6d6mcteeqmkmvsmkfxt9hhw4qza94epdjym3d,319.18269,stutia,5237.7879428999995
stride1t6eqdhsjc20tadkqjg93kx2cppfzend3s4u2x0,34.999957,stutia,574.34929437
stride1t6f3gyw53ksafkktz7mchce3aewvhtp5l47vxp,11.645777,stuatom,162.10921584000002
stride1t6fzygk5tmulj33mstqwjn2ycl9c4cmd7xyyl8,18.997562,stutia,311.74999241999996
stride1t6hwd9pc0dzm6g3thr7dlxl2u6am73q475h22q,15.000077,stutia,246.15126357
stride1t6jzlhe847a6sc9qrwt93mxpzeg84wv2dkxv47,44.799933,stutia,735.16690053
stride1t6l043hz5u5zrtx5un22e4s3tff83w5h4ru2xw,52.837805,stutia,867.0683800500001
stride1t6m2evxdag96qyuu9ucvjsw8s76hrajs8xh9ta,52.837805,stutia,867.0683800500001
stride1t6wtd2lr4m4z08y9jyrdccx3g7q3yuvvr37dsc,10.666163,stutia,175.03173482999998
stride1t6x7g4evs3p5nxg5jph85wdrsrall6csmus0zn,7.891899,stutia,129.50606259
stride1t703eyuhcfse27yzv7dw87pnylvnqxjs6khnd0,21.721786,stuatom,302.36726112
stride1t703hhaq4e40cfdehqysgjsx9p5anuz6ch9wva,21.941388,stutia,360.05817708
stride1t70mh8t2gu3dm45dsuf6y7743f9dtw2jpdya0y,40.564492,stuatom,564.65772864
stride1t7390mr7jhj3w0ss3lhvy9rg2l50q0tq0nvxmj,203.510199,stutia,3339.60236559
stride1t75wcfhga45jzt2t9u3w77zq7qz563gfv42ngu,11.820003,stutia,193.96624923
stride1t76rxpta4tyzsgj45yuxg8pczn94t8935t8c7f,7.63226,stutia,125.24538659999999
stride1t77pavfwygalz7dfnsktqq50dpxzjl5hy4ya88,14.530736,stutia,238.44937775999998
stride1t7cd7psexmemxurzgpk90pwz78vj7ffkf2l99z,201.96,stadym,1385.627364
stride1t7dv90z2yfqhlyzvgxqr9kljfrkax29m568gv5,52.81418,stutia,866.6806938
stride1t7e6r5u4jdf0z0epru8yvh9qyuqmc59qfx3taf,50.154134,stutia,823.02933894
stride1t7h2knshfmgjtjgw0c3pg7mtz2jvs3s2t30ajq,35.694578,stutia,585.74802498
stride1t7hjdf66yet93tylvw5t33sllexedtczwlg5tf,13.296668,stutia,218.19832188
stride1t7jn2vk3zvvumn0cawlfpeur9qnyvfkra884mx,18.280228,stutia,299.97854148000005
stride1t7kxswa79qaz3c3dhq6nyt0j69vctr9gurt462,123.718781,stutia,2030.2251962100001
stride1t7l2cysdgcthzdvh8g4f7krzwng2hkvklscm3s,14.956553,stutia,245.43703473
stride1t7l6wq6ngxefw0lh8ck98v7fzxumhgcf8cpny8,39.451108,stutia,647.3926822799999
stride1t7lrehmudr3x76pzsmler7xaw0qpx0uz5v5dd0,240.488025,stutia,3946.40849025
stride1t7nqwp9073t7mrvaztt72eqcn33nls3y73dqyw,206.688537,stutia,3391.75889217
