address_on_stride,amount,denom,date
stride1s55fta5u9rdam8sx8kw3kh6hjracgrtqj9azjp,576.168592,sttia,2024-02-29
stride1s5zafpczhyvvqsxy78sf64ah7lzz7j523day2z,172.065457,sttia,2024-02-29
stride1s65qmc9s56nq4wh5tenawma7jnze842du899q9,108.494392,sttia,2024-02-29
stride1s6ztaep4wj96mvhf9mmdufjlrrafvdxautvm2t,160.332194,sttia,2024-02-29
stride1s75vzhc3am6lvnje83nf200yc7gfr8f4rh4t92,516.144224,sttia,2024-02-29
stride1s79z3d8c7n3kymnswf6vqv245lmxxetjs3qn42,184.179999,sttia,2024-02-29
stride1s7ayttkysd2a4ws40d0g89ezd97aesr4hkrk6n,200.0,sttia,2024-02-29
stride1s7hms8namsygcjccyj4yxzm3wz0288e4v35ndg,101.019805,sttia,2024-02-29
stride1s7ph4x4tj3gg7nh9h3lcyqda406fkqc6zz6jwh,103.570485,sttia,2024-02-29
stride1s8j4gpx09nk2q54n4hwgxgr96sfuk725vjlsfn,100.654752,sttia,2024-02-29
stride1s8w3563ge2wqwx5jg8w99fh0wvvv8zjdjqkr95,100.393359,sttia,2024-02-29
stride1s9swlylkt5p5zd8588whs7vmrywu2mdjmhxsph,474.083927,sttia,2024-02-29
stride1s9zzfvehcc8zk3808pvxz2rvqpmhe3qlvn78jq,2951.645974,sttia,2024-02-29
stride1saascz26lpf57qsr96kcl025fkw2rk09zxu3xs,4010.47035,sttia,2024-02-29
stride1sacwfl2zlt8uuxtvg4nm94ls627ctput7xdm30,100.1,sttia,2024-02-29
stride1satk8se97x78hqjth69qmrqcehpnksn5jx3qe2,191.959998,sttia,2024-02-29
stride1sc9jxu986ndnq28nzxkwz6vaaslay52yd9r2ng,100.85431,sttia,2024-02-29
stride1scpfwns6p50j3srt6rc74x0h9ap4e4r48ry5cm,100.018075,sttia,2024-02-29
stride1scwzj7m7pfflar3v9g63fsa57nunjph66thmrj,100.3,sttia,2024-02-29
stride1scxk2ek06rlss9h8twe6qqst2a7g7kul682ure,518.45198,sttia,2024-02-29
stride1sd0kes3wyhzlhddk5243qyu9xqxhs8tu8y4x26,824.954818,sttia,2024-02-29
stride1sd2d6uc5830a9t7vcc8kft58t82vq77y4sg97h,502.68392,sttia,2024-02-29
stride1sd2qegpgxq8wzg2evm93nscmz3ucxrma3t4z2m,119.979855,sttia,2024-02-29
stride1sdn7jv6d74g5vqqly6x8nkcxytfd69q43xtr0q,996.529083,sttia,2024-02-29
stride1sdztl204h4h4z2cm359cwjkvhh8vkyx2rdnksz,156.715079,sttia,2024-02-29
stride1se9tma2ufjamtzsfw0jpn2e0fh5ayg42jwfjvc,455.791223,sttia,2024-02-29
stride1seq244de4ex72pezm3wzaejee2ywzvz9cmv62q,705.675201,sttia,2024-02-29
stride1sf8racvs7r4rm77wm6n3xqlp8rhgr2k0v680jg,620.457151,sttia,2024-02-29
stride1sfcvtasgvzmzz8qkz6grl3hj7q9mxadsfkm3x0,100.0,sttia,2024-02-29
stride1sg64jmwjv9vgnx0rv9r620z2ynmaxx47kmgjrp,100.677188,sttia,2024-02-29
stride1sg6wl2f5sc4s9xd8xw9gnnhk4psdrhwz9xyuuq,503.0,sttia,2024-02-29
stride1sgrwnhkpa6u7a7k4xnyg5gl2et4znjp4f4kn0d,131.050299,sttia,2024-02-29
stride1shk59l8rv5m7ynhlujk4y6xs0vh3w0wueeh4dj,100.818941,sttia,2024-02-29
stride1shzdv2ke6dhud0y6n0vf69ss8asxxptwel3kek,240.509097,sttia,2024-02-29
stride1sjk8qey3tek6ur75053qtr59cyygqxxtvms7sf,152.979999,sttia,2024-02-29
stride1sjl5mhsxhxyxe3ael6qawu7m2qkaahdu4ymv47,115.550971,sttia,2024-02-29
stride1sjlklux980xzf3wrx4kp4uzrzjem76thtjghcy,199.956652,sttia,2024-02-29
stride1sk2y33xmeqw53n5jf7m8svyxsde9e4af4rrckz,116.024244,sttia,2024-02-29
stride1sk3a6x9fhpvr6x8gdm4pnnhzg8sma8gkk8rdq9,288.866258,sttia,2024-02-29
stride1sk9s4tgdk798fs7pwlhgy365msfcusmj53w48w,133.632998,sttia,2024-02-29
stride1skdxcp7a8p4hnagl3fk7xfddy58k9y9lqjq59a,685.360319,sttia,2024-02-29
stride1skfhn42yss274a0hdz0m4e99tkd5g2gj5v89df,134.913697,sttia,2024-02-29
stride1skpvg83la2ql6s3sugrq0hqt0rew0fyccxkvjr,1220.91366,sttia,2024-02-29
stride1slst3why0gj24ch9q95s3t3dc4scuptus44rmw,126.338217,sttia,2024-02-29
stride1slt6qu0wy30t2pcww94mnw5p4w220p2n3ev3a9,100.67479,sttia,2024-02-29
stride1sltq5xnhhh02zelpphpkqqfy48w7rg47aw7fpw,112.786486,sttia,2024-02-29
stride1sm5p5dyzrphwxjans5cf0tuqvytedw4rk786wa,125.171737,sttia,2024-02-29
stride1smknl4uf89ef84kg020ff7ask7l0sxz3kn7zh6,305.100216,sttia,2024-02-29
stride1sngvshap8vx2jws68kjj8667j6m4pcqlt6mdym,1214.400365,sttia,2024-02-29
stride1snrnkrggdkwzdh5j5sfpkl7lz8866c5u6z9k0n,100.831334,sttia,2024-02-29
stride1snseyggnal03lznjm8nr9f8sn48m2te23gpwjk,179.058517,sttia,2024-02-29
stride1snt029d2zff9gmgawz0haunejq8azl2rgj2c29,150.0,sttia,2024-02-29
stride1sp3nesp6z76y73q56ytfn3e7sacky3lu2nvudl,575.354034,sttia,2024-02-29
stride1sptecca0m90c73aka3tl066udaagk2mj0nhqj2,129.853724,sttia,2024-02-29
stride1sq2qtzlvyxlhywn46jnvxzcvhpe4g9lzklc4f7,118.993806,sttia,2024-02-29
stride1sqauqapy30ldj342lwk2mce4du3ccth0twwe7a,145.759998,sttia,2024-02-29
stride1sqawrkskx9wezx47vygf3nm2szqrhh2asp6drp,108.00834,sttia,2024-02-29
stride1sqrpag2465d6k5n80uxqrthjkvfwxyy6kej2d8,100.2,sttia,2024-02-29
stride1sr0ujzr4rfd02xkw4umusr2358z0r7ahvhd0uj,401.358833,sttia,2024-02-29
stride1sr2vzwzmgeezj0s52k3k8uwpyhurwx6nrhrmfg,268.994315,sttia,2024-02-29
stride1ss4muuahaz6jhgr6knxmdelhlfpdyf4gv5reeu,101.34236,sttia,2024-02-29
stride1ss9vyg9r5cenhz0md0vqh3gv5clrge3v3dgrxf,602.374491,sttia,2024-02-29
stride1ssjyz6mhmk9wj204zvxrm76j8ncen2kz852a42,223.866915,sttia,2024-02-29
stride1st00ek56d8r69za72rjzqd7zffzkw6gw397ypl,267.999999,sttia,2024-02-29
stride1st8tqwf9fd8d5l4ryxhw6kjrjt8vjfcsvsg5nm,986.138464,sttia,2024-02-29
stride1stfwfm7t7eplnjmhjeyyzkqhlwufksq5jh3q3q,990.486818,sttia,2024-02-29
stride1str4agjf5r6y666tk0vn205sw7lmgg0egg624p,430.206863,sttia,2024-02-29
stride1su7tgfthtutkzxrh5sc2ksp2qefqh2fxdfep2t,100.676485,sttia,2024-02-29
stride1svd895fup5hqxlgttjrx428dswhlayh30x8ypg,200.004927,sttia,2024-02-29
stride1sy27skmmsrnsaqkt3w4juryg26e4rm36qwz9uw,153.626622,sttia,2024-02-29
stride1syqfluazp5ks8s8gkgdzjndlk9nr8jspgjh4up,685.906802,sttia,2024-02-29
stride1sz887fzxhagfpzk3ztrs4ltw9cnml4ta8hz62f,108.188306,sttia,2024-02-29
stride1szfpf0az4dxcqse7xs844xw28uwspc4ydhxfsc,914.06646,sttia,2024-02-29
stride1szsjmrvty76qx7z8ffzpaz4aj86g874deqlu5j,419.556958,sttia,2024-02-29
stride1t02g29hqpcawpvgkvrf0v84s4krtp2vrp0efpc,226.602475,sttia,2024-02-29
stride1t056kwgxkjs3vtv9zn2lnd4y3jcjxz9kchxsjx,15000.002321,sttia,2024-02-29
stride1t0dmqcmt38m4n5plvscmtzeh5l3tkwv0kgh0wu,817.248034,sttia,2024-02-29
stride1t0tu0vch5k6v3pcw3ua9zlme75ktzl92f5g7cw,184.159432,sttia,2024-02-29
stride1t22murqhd385egfprtekt35prvq6zfpafjcn5x,277.189999,sttia,2024-02-29
stride1t2ptfqvg5gl6g0sppgecr05vav6nhv08jhkd0n,184.999999,sttia,2024-02-29
stride1t2z9cdus3gwv3llpsf6g8l5x04dzpeq69fyv0m,288.017332,sttia,2024-02-29
stride1t3c2vl62ncjv3h0y2pktvgzrgufd2m2jrdx5mt,101.974414,sttia,2024-02-29
stride1t3ttmn3e005k0rje2kj98vwpmnt0zsdxs8afdl,2057.927748,sttia,2024-02-29
stride1t479x53sucz3u4pdr6td6pzh9sx47tvhetgn7r,174.0384,sttia,2024-02-29
stride1t47u9rppluxkvmt8dfpqdahp70gsh4gqfgn26m,5005.979999,sttia,2024-02-29
stride1t4d86tsd6avya464a744whfxte756n9smke2lu,514.533283,sttia,2024-02-29
stride1t5623m67fpkz3fj27s40eqmyxm0zyefg7fqf98,885.228328,sttia,2024-02-29
stride1t5kd8ughf6k29sy5s9z83j99tx89jcn29q50sf,140.05995,sttia,2024-02-29
stride1t5v4vcyu5jx933f2esgl6k5ldvv39tyyzdju4l,349.860071,sttia,2024-02-29
stride1t6d6mcteeqmkmvsmkfxt9hhw4qza94epdjym3d,319.18269,sttia,2024-02-29
stride1t7390mr7jhj3w0ss3lhvy9rg2l50q0tq0nvxmj,203.502286,sttia,2024-02-29
stride1t785mtuwec96ytffvrjs8f39hrnwyvyqxcl6kk,1769.411297,sttia,2024-02-29
stride1t7kxswa79qaz3c3dhq6nyt0j69vctr9gurt462,124.192929,sttia,2024-02-29
stride1t7lrehmudr3x76pzsmler7xaw0qpx0uz5v5dd0,240.488025,sttia,2024-02-29
stride1t7nqwp9073t7mrvaztt72eqcn33nls3y73dqyw,208.544505,sttia,2024-02-29
stride1t7ypvssfv8afyvau3rqey0q6j69ycg6xt6v50a,150.01482,sttia,2024-02-29
stride1t8cgwzfcfcdlzqnxn4us6dhq90l0tradxrew9x,8351.541673,sttia,2024-02-29
stride1t8lz3zjv9cyd8x4h060w3hhdnzagm5cuxjxkc9,377.248559,sttia,2024-02-29
stride1t8vxzhjxlnezgaqkfn2ffdqczzjuy49yhwsysm,300.979999,sttia,2024-02-29
stride1ta0qlyfw8n8wyt50lyn5nw4kj79tj8389pqhcu,100.052959,sttia,2024-02-29
stride1tapjtvaas6h7aludtf59zfq5s8u6y9nj9rr6dk,100.362284,sttia,2024-02-29
stride1tch5ma3a8j80nm553zdj2weagd490mke83gqjg,100.18898,sttia,2024-02-29
stride1tcu3cf77jfaknwdh2zvc2pt5uzgy8qacz5n9sd,4933.819292,sttia,2024-02-29
stride1tcurqpjctrjjf7rnu3lk4de90nalt0wl76xzaf,150.133007,sttia,2024-02-29
stride1td7hg5xyx5fltgdwudp0wxhyxrdcjajykj47yn,763.527818,sttia,2024-02-29
stride1tdfd0mdapygu0rac4zj77nrzdc68v6mr5zpt82,126.924404,sttia,2024-02-29
stride1tdjx0kpvr39cnd9mh2weeq4x8d47ycqj9fsypf,1000.0,sttia,2024-02-29
stride1tdqcyk55uyahj7jnq0nuuyjr9kgj8x8gjkylsq,716.959369,sttia,2024-02-29
stride1tdw49xshfd7xnmvmewlnurqlgwt2duw669qn62,101.974414,sttia,2024-02-29
stride1tdxnsce0q7sq7epx946xm54rayzvaz9anflakf,499.999999,sttia,2024-02-29
stride1te4vhu64f3tjs9qvug0ah85799p97n85anveum,114.979999,sttia,2024-02-29
stride1tf5xr3e0pq2hrxx9q4a0m7eyvx4j6p2990gj40,214.140426,sttia,2024-02-29
stride1tfdpjswrh2uda55usxmj426jxfx64qlcw9fm3c,961.661091,sttia,2024-02-29
stride1tff5390erd5rcvxexnuph499x87sv8nxy7vk72,5740.42181,sttia,2024-02-29
stride1tfpa6qk46wlwgm20slu3z8vzkdgpkudv0kw7ls,122.314958,sttia,2024-02-29
stride1tg9z6jh7z4yl30df07e53qz2gk09kvwzltf39d,841.919942,sttia,2024-02-29
stride1tgaqxctajv54drnrqsmvfg40dkvzc8h7e3tk2j,4917.946144,sttia,2024-02-29
stride1tghgz0mvgpsxtyr8t8u8unlqd95fqxfwq9crhd,1961.392576,sttia,2024-02-29
stride1tgje6kmcyfxzc08qzvfpd0404npp963h03gyyl,149.799828,sttia,2024-02-29
stride1th2m4wgxadxjw8p2dh3pp9wmt8z8lgptmf2jl7,142.770538,sttia,2024-02-29
stride1th58pvw9dj0udp6wu60v22kqyrjah2092gyp0q,105.956873,sttia,2024-02-29
stride1th8ktg3ulh0pxl5ym7csmemsc00ntnzclrr6mp,273.729947,sttia,2024-02-29
stride1thh090nl9hmevkaenngpryhjtmmtjs9h0mccll,142.674556,sttia,2024-02-29
stride1thpzgpp7a0n7rgt59erunpjkhaejx5w688hxzk,174.0,sttia,2024-02-29
stride1tjmwnk2p9jcnlp4paz9f0q8ff7xju882v4ktaa,174.545579,sttia,2024-02-29
stride1tkrcx0u0xkthvf962zjqsce0u36s2swp8hqcs9,160.056541,sttia,2024-02-29
stride1tkx9cvhw8g9hwn3kaemfejsq5mfkx58m5kq2kq,428.83652,sttia,2024-02-29
stride1tl3v5w2efw0t02u4x4u79nvtuyt5y8unhp6wt5,524.276802,sttia,2024-02-29
stride1tl52wegru3pp7tayv647vsqvrsh50l9x62eprw,102.366949,sttia,2024-02-29
stride1tlk9d3w3tkpustelgzlej7yaya3csjc0js4qhz,305.000261,sttia,2024-02-29
stride1tlu36qj0hfqj8y3lw4pghmsaxpv48jrty0z32f,138.267694,sttia,2024-02-29
stride1tm2ynyxtks7ntnw7ycdvuj56qe3yf68f5lt22s,214.526872,sttia,2024-02-29
stride1tm9tv65j2pavu2p0a0fvs59nu6p6q8p6tejlk5,136.870698,sttia,2024-02-29
stride1tn8hvw96jxapay3my6qkgn05q2qcqr5fyr2n5a,323.000135,sttia,2024-02-29
stride1tnhnfsnux2nvalpthgtmuzv39pq5le3pf6q722,104.479873,sttia,2024-02-29
stride1tnu9jrtvqsl7ukng89aexsk6gsaccy38ytve38,101.435671,sttia,2024-02-29
stride1tpfc7k7gtuxy67n9ufkpchu6t4gztmdvyxaeqw,150.92219,sttia,2024-02-29
stride1tpfdc3j3ncq530puunwwkvuydmj5c44kzdjkct,19300.071838,sttia,2024-02-29
stride1tpztp0lmevdevkj0th7mcc7e529wl80saascg6,355.422818,sttia,2024-02-29
stride1tq4t4jmdng6lnrmcv530gtw49uxecwnvez739u,235.579999,sttia,2024-02-29
stride1tqgucd38fzneuw79ng7l9lf6cu2uz8j9zun7ra,311.39296,sttia,2024-02-29
stride1tqvrup5ynpd2629t3tnred5m9rcjlun5nxlegf,118.939998,sttia,2024-02-29
stride1tr55zghf7d6rh3l4qfjhs4p4la2pz79zyxfnq3,101.126253,sttia,2024-02-29
stride1tranep2mt32s52uyryrt4fvgk7lyfqnejz69my,1709.256953,sttia,2024-02-29
stride1treczrfhsjdvlfvcgldt7d94wj4vhk3rp659gj,191.133886,sttia,2024-02-29
stride1trf94l94etw2svdxcj5xv3c3ema0ujfellxaj2,1969.923828,sttia,2024-02-29
stride1tsd0g96zk6h0ftlr3e84vhzlws74d5tg4h8klk,123.388821,sttia,2024-02-29
stride1tt88g9jta96ghh8m4wk2rzp8x55hmsadzpjtml,1534.389237,sttia,2024-02-29
stride1ttm72whxv5jgur8ey7jtfuy8ckpnptny27kycp,141.376289,sttia,2024-02-29
stride1ttwmqzg8glcw57txutvfn2vmheleq5zu0x0es4,266.003409,sttia,2024-02-29
stride1tu6dewg626m8krn9y44tkeyhfef795ce8wys2n,119.736342,sttia,2024-02-29
stride1tu9l9dvxundwa6ysun2cr2qd0ytm67arshah45,184.563206,sttia,2024-02-29
stride1tv8wtrrqav70sgr68ughz3mk2u6nw7p2hp0um0,508.543019,sttia,2024-02-29
stride1tw9dajspfvxyu5tegwxz2d4qqf7p72qclxjdf4,538.181708,sttia,2024-02-29
stride1tx5fu2d7vdyjn9jt7ppm9447n5xzj7m04t62j3,348.465262,sttia,2024-02-29
stride1tx9dx6kv4jxjegmhj03c327z0ny2xmh22w65zh,176.44471,sttia,2024-02-29
stride1txdlwd6z5x9xmuazn7mlk5jevlvgny6mmtjlsp,194.173323,sttia,2024-02-29
stride1txx3eg4a0u7ksz3jnmnjnt8vust2xzujshcq3e,998.7641,sttia,2024-02-29
stride1tym5h4jvguged726wl6xkek8uv7d7mqp26dkga,214.480459,sttia,2024-02-29
stride1tymswz7qwqqmvu5l2fh9apdzlawm2x67zl29f7,1000.24356,sttia,2024-02-29
stride1tz8er6d6lhd975nn7dfag58lrm5js6hz76xmea,137.999999,sttia,2024-02-29
stride1tzh5t4qzvazg5a5hzkay59kg3he380e0ja8vds,140.912695,sttia,2024-02-29
stride1u0kqjcxs37gcddwud6adh8gz8wps9yw6ts7v9h,375.34822,sttia,2024-02-29
stride1u0nzy54emy67ck3dqh2kp85y387dsr9lq0kguw,145.585168,sttia,2024-02-29
stride1u0r48eaa54tknqzlcewdrj00u222pn90q4ld7p,100.393359,sttia,2024-02-29
stride1u2k9c9ej5nt8aav6en36dwf792nph69vrzjvsc,250.741877,sttia,2024-02-29
stride1u3979l46uqes7alnwhstmrhl8v20jglhehfkhp,194.122662,sttia,2024-02-29
stride1u3k2472mxutvwg87stv0kd5cfzxat3gtc757pn,1335.10403,sttia,2024-02-29
stride1u3mman7ptf5d59yyxpz5fjp0utlyd9qlj44atf,119.736637,sttia,2024-02-29
stride1u3wq2ujkxknqvgprupa6v0r6zmcsl2c5p7me50,1499.979999,sttia,2024-02-29
stride1u4jaexg7940ux5df24f0f7zjzerry55ldf0xx9,1356.71995,sttia,2024-02-29
stride1u4ppw4mxp00znxq5ll834dgr7ctd7jrp5hrzshch5ngfpwmp2fqsrpkzyq,2387.817538,sttia,2024-02-29
stride1u4tnsgxulhfsjfq57llxxk68cvmuwr59kffmv4,1775.595592,sttia,2024-02-29
stride1u65lnc2gzef39dv75yjpudhzactsu4ct3exm7h,154.064484,sttia,2024-02-29
stride1u73d4prmgk8228fup4vssuxskd6wg7z3pjf43l,508.014995,sttia,2024-02-29
stride1u7rxrpd9ytzyaw90568q57g6tlwzs5p3cz9g48,599.979999,sttia,2024-02-29
stride1u7svx5xm9jfu63uvwyldpnwajj9dd73aetahyz,247.71732,sttia,2024-02-29
stride1u882spj0f3ygnu00pa6wkrvjtp0tpur22fupc7,119.736461,sttia,2024-02-29
stride1u8d34sdem0t0xm0jdnv8mksk69f8eqsf2p8xg3,298.944773,sttia,2024-02-29
stride1u8p5gz4cht0n889ecazyg5u776pe73fn4vpr2l,261.736834,sttia,2024-02-29
stride1u93z584nyvufs647ut6re6dy4z9q3kr9t08rr0,180.146424,sttia,2024-02-29
stride1ua9dsprg80v2kfpzrw9d0r23fl7th859gyszdn,303.074899,sttia,2024-02-29
stride1uarl0yw7jfd9pdwyn94u4w2kqvtxg6ctzawzd2,203.67596,sttia,2024-02-29
stride1uaytjnldcxwm379px87z44amk8t02rn3k4vzpa,494.363898,sttia,2024-02-29
stride1uc2vjzyu84hrn2ppasjr9a6x8d39gg54njtwhd,814.370147,sttia,2024-02-29
stride1uc3pjzragy64px4qlwn79vf085plnjxqr5gc3m,312.373283,sttia,2024-02-29
stride1uc6pqxl2hsza4lpk889lrezgqy56f3vyrw5389,198.732329,sttia,2024-02-29
stride1ucd80xdnlyh7cl8g5fr85x2fz2tv3zrpfnjw29,232.993818,sttia,2024-02-29
stride1ucj4xmmq3ykgkw2halpf24h5n2awsu2t5gdm2j,255.940003,sttia,2024-02-29
stride1ud3pj6zjswjal7yfm2f7ft7vpdlu2pupdzkg8a,1446.926738,sttia,2024-02-29
stride1udgdes7wc2vu9z567f4070c4l3r63rhap6zvpk,119.282979,sttia,2024-02-29
stride1udmjdszuc85dd90t22ydqlalwxyndz0j8z6dr3,100.936335,sttia,2024-02-29
stride1udsx0m6st7nm7rynmu8q8nf0wcuzctky8xdkqc,116.184759,sttia,2024-02-29
stride1udt6xyxfvww8ytpukmc2q40x9pwesj592dw8xy,299.926074,sttia,2024-02-29
stride1ue8h6392q97gt8hfm4n8ge6lws7796hx63sdfp,1659.00005,sttia,2024-02-29
stride1uesjn4s6y0h838esewfe7vmynxe0pd23fnxmf5,129.547364,sttia,2024-02-29
stride1ufkxjmhk4nw49x0n7gqvprmy05eegfytmxmhl9,149.958086,sttia,2024-02-29
stride1uft45v9ledwpcc8amww4hmpq655r5rlscm7zk3,105.253098,sttia,2024-02-29
stride1ufyhe0sza56lq2d9cjd8skl34yfxgv9thhayrq,192.082381,sttia,2024-02-29
stride1ugkfqk58wswyww8t0ukj0rx325l477yw4vpdkg,359.911308,sttia,2024-02-29
stride1ugndwkx8u43qhyx4406n26jsz2ahu93xwgy0ak,200.010544,sttia,2024-02-29
stride1uh4ge8h6kkalaeqhk0mztwxt8wdp6ggm52v2g5,100.2,sttia,2024-02-29
stride1uh7hqvanm6xqtdem87knf2jynmm0edpvan3u9t,844.854015,sttia,2024-02-29
stride1uhryuw296lqgaz3j22mhc8aym0vegrev48mxvq,272.156642,sttia,2024-02-29
stride1uj67nqreqqjucj329yqmefypls4fx5y9sq7vzd,1004.667148,sttia,2024-02-29
stride1ujz39egrefma69tw9a2g2jw2gt93kc2kf4939w,129.763274,sttia,2024-02-29
stride1uk77p6he26undp9wjjav6ygtu53kswl6fwz7h6,305.00022,sttia,2024-02-29
stride1ukpah0340rx7k3x2njnavwyjv6pfpvn6h4eqal,9000.208786,sttia,2024-02-29
stride1uksenwzjksd2v829rmxr8p9yevuugw7k7p93nj,257.394028,sttia,2024-02-29
stride1ul5503lrmfhetdlqwdq0dzx7ds4yee06z07s0f,149.174946,sttia,2024-02-29
stride1ulc3v6s23lemqqcfesgx4pw58hkkqcvkg98cyc,238.385391,sttia,2024-02-29
stride1ulh7ed43qspamwhrs0stcj0fgx55ukczz58eqrc9xqa4zzwgk9cseddn64,66314.946195,sttia,2024-02-29
stride1ulrg3ul7rsdk8yaln4gtvnr5g5t8judqkkfmgh,171.814703,sttia,2024-02-29
stride1ulsvlgcycur2qg45myv3aehghre0vf8npdzwly,295.089059,sttia,2024-02-29
stride1um0j8mskacs58whj3zd3fx6nrytsw8w2lps2sa,185.627578,sttia,2024-02-29
stride1um2fp8trfrczynapymtryf24j2lx472yefxdj0,149.999999,sttia,2024-02-29
stride1um62ve4a6vnsdcnquel0dmt9ly5f567arwdqzy,481.972409,sttia,2024-02-29
stride1unlnke9cf495zranvwpkyu9sna8az8g5j5vnvs,201.030348,sttia,2024-02-29
stride1unnes0h6m7avmr54q8aakcxknq2quqxk36ghcc,354.61194,sttia,2024-02-29
stride1unt5j0g3hgtcfv65gnnua6meu72gknx82vwkgw,300.676826,sttia,2024-02-29
stride1uny07upc4lfa7rzshwf3c6j97gnl3uag46lpn8,473.455366,sttia,2024-02-29
stride1uny8682v32lrxy43h7v2wcfvkyeqjpumft502l,114.921816,sttia,2024-02-29
stride1up6v6wrau50np2de4p9xraa68uk08ar5hrzkzq,100.751733,sttia,2024-02-29
stride1upc92dtdwtqez6nkrjcj5mx0x5ljse0uguh5fx,198.369585,sttia,2024-02-29
stride1upd6ruzygey95petvmya0urzjhplexzwxzgmyn,100.999999,sttia,2024-02-29
stride1upywzg4lpx338qx8n63ddl2ytagjj3vd854sxl,119.736447,sttia,2024-02-29
stride1uq02t7xn7gwmf56tm7fmx94lgqlmxmt22zy5um,154.164279,sttia,2024-02-29
stride1uqefj236pkgne2jddj4qg9qjc7tzk8hfgyll6a,100.271433,sttia,2024-02-29
stride1uqjmyyc2d697nfvxzhjgysn4tzsjz5sxnsjdva,115.467692,sttia,2024-02-29
stride1ur0d2vkuulns2xa94ud40ljvwzkh247drpazkk,925.000064,sttia,2024-02-29
stride1ur7krh43lc4re9s5qjsrjegaqkefn3dn0z3qrq,109.812854,sttia,2024-02-29
stride1urcmv4ge6n64f9xydw2crjjyml8ezzu6wplm6k,206.998597,sttia,2024-02-29
stride1urjt765vqyvyf4sduqxk286dlrfhkaceh30kxv,562.09882,sttia,2024-02-29
stride1urlsnq9jv7egehde8qgpk6sfta25mzq20dree0,128.684728,sttia,2024-02-29
stride1urncdzxrl77wz4zj0hxtnualu3vkyy55745uv6,290.668557,sttia,2024-02-29
stride1urvk99ue42wu444h7dhxmjurdl5585nma78sjm,103.76076,sttia,2024-02-29
stride1urvweuc48h8e5h593p8hvpz4v3cp2trg3phvgc,100.004632,sttia,2024-02-29
stride1us5tygr5frz7r4faf42qcm3pkfccqw0wl82kcj,100.997515,sttia,2024-02-29
stride1usckzz6h4fkcknv4nkr2apqs4c4fwzc5vcp45e,141.931778,sttia,2024-02-29
stride1uscqwcg9jr2nm8dln8tdnf5sypfmz240dqg5pu,100.751221,sttia,2024-02-29
stride1ush6c9jrpg3u2th8l96xg6nlewgrl8udqll6jj,100.436348,sttia,2024-02-29
stride1ussjnyyfzehkgarcw0q7tdrq258mwugshmu2za,943.524257,sttia,2024-02-29
stride1utn6ut2adkyxy2mx5mknmwf87tm3k02su3nuk2,278.075965,sttia,2024-02-29
stride1uve84agkrwnxw9dsg7l9gxwwphll3v9nmmr4cx,100.75173,sttia,2024-02-29
stride1uvuyswx23gdp4ygep9e68997dxxmg5qqhvkdtx,151.875361,sttia,2024-02-29
stride1uw3nsdcz3cj720p5zwggaxzy0zleuew8g66xhs,100.049935,sttia,2024-02-29
stride1uwc8q8w9ypk2rjuh8wr45v37yek0tvmdyk6gpj,562.36116,sttia,2024-02-29
stride1uxgey09sv7ztpgq6f3vugzgex6kaev5ugrqg2c,119.736549,sttia,2024-02-29
stride1uxj6g9ravm5hjxjxrrumjv7cuhq2h7dg7qwgr9,498.999398,sttia,2024-02-29
stride1uy6wlv6w85mldl6tfvxjzclzkm6mf2tg022pq0,654.184721,sttia,2024-02-29
stride1uynh5mxr56ywvdufk2ql6zuhp3jhf0kuludyu9,101.913268,sttia,2024-02-29
stride1uyphdztvh3r4jv23utrht7qtgf0ref34mwxqwx,522.941643,sttia,2024-02-29
stride1uyrxsc5d39g2j63zga697pfd2x4x250lwj9p5fqe456vkkp3urxqrgmlx0,697.139403,sttia,2024-02-29
stride1uyvgcnf7senwrrq38z4fet9cz73d73k32u9sxc,355.422818,sttia,2024-02-29
stride1uz2efalf67lkejrpdxdw9vrg3e2c07s720q8fy,131.145426,sttia,2024-02-29
stride1v09lht2mml9rpmfqgu6jmk7lcpwgqx32mxhjtv,245.222304,sttia,2024-02-29
stride1v0sgagcec53cqc773zvd0aup6ere50z9c0t9jh,397.656327,sttia,2024-02-29
stride1v0xvk6f8jnklp0duan4shkn7666zpnzwz43uce,123.835927,sttia,2024-02-29
stride1v3quns5dc243mxs2x8jffjgyylr9em3n7kzhqp,100.751733,sttia,2024-02-29
stride1v3wgpe6vgpeerhkwnmwfasp3sv8wmf3gwmrd2v,278.75978,sttia,2024-02-29
stride1v3xksjqj34xgzpw64ml78cdd72785z4s46wkk7,124.737173,sttia,2024-02-29
stride1v4cq5xye92jlgmucsx3906psr6lejn9lfguenl,256.593075,sttia,2024-02-29
stride1v4wu3grj6qrg2fp3antf8f4hd348adtmvja44f,100.97472,sttia,2024-02-29
stride1v56nlam58ghej38dwczmvxu2cq4083lrluf4ug,114.979861,sttia,2024-02-29
stride1v578qdl0cs9a8p3fwyus8qnfhrfan3hz5heeyr,200.010563,sttia,2024-02-29
stride1v5g29v5z70673ynre9ze4rvl8v3zy0ft000u8r,317.273342,sttia,2024-02-29
stride1v5t7ak3ezn8264mc5u4ywjqmxqzv38rxe9s4p4,100.796672,sttia,2024-02-29
stride1v650ccqtnvv47mfvalqqw8dh8mk97dr993pe3s,126.607642,sttia,2024-02-29
stride1v6dcrd5t44xlzv7yn3k3wruwvhvlh33q59ls6p,101.000878,sttia,2024-02-29
